training/action_critic/adv,training/action_critic/critic_loss,training/action_critic/q_max,training/action_critic/q_mean,training/action_critic/q_min,training/action_critic/v_max,training/action_critic/v_mean,training/action_critic/v_min,training/action_critic/value_loss,training/actor/bc_flow_loss,training/chunk_critic/critic_loss,training/chunk_critic/q_logit_max,training/chunk_critic/q_logit_mean,training/chunk_critic/q_logit_min,training/chunk_critic/q_max,training/chunk_critic/q_mean,training/chunk_critic/q_min,training/goal_proposer/goal_proposer_loss,training/grad/max,training/grad/min,training/grad/norm,validation/action_critic/adv,validation/action_critic/critic_loss,validation/action_critic/q_max,validation/action_critic/q_mean,validation/action_critic/q_min,validation/action_critic/v_max,validation/action_critic/v_mean,validation/action_critic/v_min,validation/action_critic/value_loss,validation/actor/bc_flow_loss,validation/chunk_critic/critic_loss,validation/chunk_critic/q_logit_max,validation/chunk_critic/q_logit_mean,validation/chunk_critic/q_logit_min,validation/chunk_critic/q_max,validation/chunk_critic/q_mean,validation/chunk_critic/q_min,validation/goal_proposer/goal_proposer_loss,time/epoch_time,time/total_time,step
-0.0005205265,0.13514133,0.9996857,0.42100498,0.043149527,0.99953645,0.4221043,0.03943131,0.02766053,0.34332958,0.36163232,9.339822,0.2561276,-3.3963177,0.99991214,0.41193286,0.03241074,0.2591563,1.7487484,-1.023423,14.147178,0.0012343839,0.15135883,0.9998075,0.43617946,0.042576205,0.9996802,0.43731427,0.04329797,0.028134987,0.3461686,0.36092782,9.032321,0.49666825,-3.311537,0.99988055,0.4295844,0.035177514,0.37133664,0.03312082386016846,36736.80904507637,805000
-0.0003024214,0.124342024,0.9997983,0.44293395,0.043186754,0.99954385,0.44035834,0.05041603,0.024959277,0.3433727,0.35003588,9.277356,0.607471,-3.1889443,0.99990654,0.43032333,0.039583895,0.1456714,2.0287335,-2.6864123,19.782743,0.00025950588,0.123588204,0.9998344,0.44174966,0.047327153,0.99963987,0.43787944,0.049956337,0.032753766,0.38539112,0.34264746,9.904564,0.6399803,-3.123085,0.99995005,0.43412206,0.042165,0.3915035,0.03310260677337647,36769.91168451309,806000
0.002288125,0.14148872,0.9998344,0.49285325,0.044482037,0.99972385,0.48854938,0.047775686,0.029564092,0.33782274,0.36919725,11.140645,1.1148503,-3.1162217,0.99998546,0.48429996,0.042443063,0.191077,2.913002,-2.2089527,25.387371,0.0025512981,0.14286287,0.9998013,0.43990427,0.039039332,0.9996345,0.4354083,0.040994465,0.033773575,0.31870073,0.4096079,10.037514,0.4091963,-3.3331199,0.99995625,0.4270974,0.034452293,0.30925113,0.03300632047653198,36802.91803383827,807000
-0.0008298765,0.12626679,0.9998343,0.4823402,0.04398257,0.99965656,0.48258513,0.04782654,0.031307083,0.3287043,0.34622607,9.641636,0.85394233,-3.167798,0.99993503,0.4733666,0.040395685,0.23475075,1.539173,-2.049451,22.282139,-0.00043082397,0.14075544,0.9998342,0.4835425,0.045091182,0.9997271,0.48247057,0.04720136,0.03158458,0.37523115,0.36783883,9.560793,0.9545603,-3.1501858,0.99992955,0.47906476,0.041083954,0.34742168,0.03294810557365418,36835.86618232727,808000
0.0011429515,0.15508138,0.999754,0.47402784,0.03511448,0.99957365,0.4741525,0.041403025,0.027314845,0.3308469,0.3859459,9.249105,0.56894344,-3.2730348,0.9999038,0.45879966,0.036507927,0.19535458,1.8707801,-0.93591136,18.621294,-0.0003658866,0.15409218,0.9998913,0.42759657,0.03998795,0.99976116,0.42978433,0.0446426,0.03548491,0.404279,0.3906115,10.231182,0.379194,-3.2155075,0.999964,0.41823846,0.0385863,0.4038897,0.032860958099365234,36868.72716999054,809000
0.002439182,0.15711236,0.9997049,0.4285109,0.04285313,0.99948907,0.42684054,0.044322833,0.030249583,0.31849986,0.3843797,8.801729,0.16000132,-3.2057216,0.99984956,0.4181362,0.038950976,0.22670552,3.1487257,-3.5435457,29.871351,0.00073396077,0.15257266,0.9997172,0.47183618,0.041387983,0.999629,0.47303176,0.0448982,0.031194784,0.4244365,0.37058216,9.589449,0.6513816,-3.1466298,0.9999316,0.46678123,0.04122428,0.4333831,0.0328427197933197,36901.569922447205,810000
-0.00037597993,0.14122675,0.9998677,0.4631686,0.041160606,0.99976116,0.4668924,0.044047847,0.030532213,0.3557229,0.36094317,10.273022,0.5897399,-3.2340918,0.9999654,0.45325348,0.037902758,0.1979983,2.637047,-3.5362422,26.091063,-0.0010500909,0.18426295,0.99986374,0.4088895,0.040603038,0.9996837,0.41386694,0.044554017,0.03720969,0.39771447,0.43387365,10.447554,0.19870155,-3.267964,0.99997103,0.41037807,0.03668672,0.3781822,0.032800934076309206,36934.37089896202,811000
-0.0006391995,0.1356975,0.99962103,0.44622803,0.040284097,0.99946636,0.4470459,0.04261616,0.028089955,0.33256653,0.37511298,9.575291,0.4024622,-3.2395365,0.9999306,0.42986575,0.037704702,0.18969189,0.7693091,-1.3449641,13.318567,-0.00012074996,0.1515752,0.9998069,0.44332796,0.040480427,0.9996694,0.44315583,0.042303182,0.02746887,0.33500993,0.37221867,10.340292,0.5505233,-3.2042353,0.9999677,0.43814164,0.039006654,0.34965682,0.03268761944770813,36967.05854654312,812000
0.00071933464,0.12226901,0.9997755,0.45644066,0.045494005,0.99958736,0.4522001,0.046120893,0.031651683,0.37973776,0.37673944,11.895874,0.49200234,-3.1051998,0.9999932,0.43553162,0.04289328,0.20191339,1.3669677,-1.3946193,16.594398,0.0001517087,0.1282765,0.99973947,0.4769838,0.04557193,0.9996474,0.47368008,0.04509412,0.029746193,0.38089252,0.3919906,9.836151,0.754481,-3.320943,0.9999465,0.46949822,0.03485966,0.29882297,0.03271302533149719,36999.771604537964,813000
0.00011433114,0.12359847,0.9996209,0.44975838,0.043012448,0.9993794,0.448439,0.046626203,0.02632999,0.37193298,0.36446905,9.157667,0.40604326,-3.2480078,0.9998946,0.43412763,0.03739854,0.2538764,1.3775183,-2.2031074,15.985949,-0.0021792173,0.13525586,0.9996284,0.47691163,0.042667773,0.9993783,0.47675747,0.046224892,0.034853958,0.38822615,0.3667195,9.996662,0.70278233,-3.2825649,0.99995446,0.46246144,0.036174186,0.35928407,0.032644702196121214,37032.41633963585,814000
0.0005454292,0.12370633,0.99970835,0.4846612,0.04224753,0.99952847,0.48273548,0.044578828,0.03188078,0.34288988,0.36123312,9.490659,0.7989702,-3.252964,0.9999244,0.47084543,0.037220526,0.22740316,2.484561,-1.7741897,20.4652,0.00076737173,0.12507865,0.9998971,0.4800872,0.045523893,0.9996196,0.47757897,0.049624927,0.03150496,0.38114175,0.36415753,11.925845,0.82719386,-3.0876834,0.9999933,0.46877798,0.04361817,0.40141466,0.03266077184677124,37065.07714962959,815000
-0.0021140766,0.1498183,0.9995726,0.4541501,0.03746184,0.9995515,0.45371217,0.03670154,0.027373478,0.33548135,0.37080428,9.102093,0.5030985,-3.4095833,0.99988854,0.44502097,0.0319973,0.18283357,0.79649574,-1.3454967,12.898632,5.168008e-05,0.14647779,0.9998902,0.4525729,0.04528927,0.99970835,0.45013088,0.042706043,0.028351173,0.35889488,0.37225214,9.975957,0.5208,-3.226784,0.9999535,0.44064513,0.03817014,0.31536844,0.03260146975517273,37097.67864918709,816000
-0.00035076228,0.13992989,0.9997596,0.46567446,0.035671923,0.9995602,0.46501997,0.041587442,0.027540749,0.34098312,0.33576918,9.694257,0.7842268,-3.3235316,0.99993837,0.4544568,0.034772675,0.22481677,1.2378038,-0.81516707,13.965039,-0.00076487387,0.15687786,0.9997841,0.4364049,0.036017295,0.99950624,0.436157,0.040369693,0.03343647,0.35291442,0.3950873,8.746143,0.3501785,-3.2468724,0.999841,0.42958632,0.037439436,0.4472763,0.03257175731658936,37130.25043487549,817000
-0.00088360073,0.15434003,0.999724,0.45380077,0.04324029,0.9996048,0.4576043,0.042978045,0.027893346,0.32328165,0.35569564,9.60805,0.681248,-3.295441,0.99993277,0.44823542,0.035727926,0.20804042,3.296395,-2.7539155,27.577677,0.000174535,0.16352597,0.999776,0.4375058,0.043416567,0.9997056,0.43964002,0.041222714,0.02965184,0.4015562,0.38840437,9.35637,0.58160615,-3.3291698,0.9999136,0.43200922,0.03458394,0.41761318,0.032560453176498416,37162.810920000076,818000
-0.0014212934,0.15519322,0.999594,0.4607546,0.049043845,0.9994356,0.46434188,0.051192928,0.029100766,0.32526642,0.35946187,10.986889,0.7978436,-3.080524,0.9999831,0.45379764,0.04391781,0.2138029,2.3340828,-1.6943897,21.41748,0.00041822114,0.14133807,0.9995177,0.4542849,0.03953352,0.99939024,0.45542383,0.038923282,0.037461862,0.35457328,0.3739357,9.585878,0.57393646,-3.2656643,0.99993134,0.45177862,0.03676807,0.40239578,0.03256392765045166,37195.37488055229,819000
0.00053717825,0.14381336,0.99971336,0.44504127,0.04572053,0.99958414,0.44703344,0.048611462,0.032555226,0.3526805,0.3583513,8.950578,0.48412848,-3.1445358,0.9998703,0.4369164,0.04130712,0.21360222,1.5058448,-1.7903706,17.923372,0.0024062898,0.15569583,0.9996023,0.43547153,0.039754502,0.999525,0.43542957,0.04150849,0.03967809,0.3771583,0.38455015,9.473925,0.32510588,-3.219624,0.9999232,0.42589566,0.03843388,0.3790419,0.03254354000091553,37227.918449640274,820000
-0.0017949879,0.14451149,0.99977386,0.42905512,0.03909288,0.99957675,0.43208784,0.04024808,0.023641687,0.35955694,0.36243516,9.11862,0.42387515,-3.353555,0.99989045,0.42553303,0.033778943,0.21051043,3.5021336,-3.7141235,28.378754,-0.0016371191,0.16272901,0.99981606,0.4403971,0.039459314,0.99969774,0.44571754,0.04133425,0.038657926,0.36433995,0.3939739,10.4298315,0.4640626,-3.232528,0.99997044,0.43025532,0.037959818,0.44642574,0.032597561836242676,37260.51604819298,821000
-0.00044822553,0.13429382,0.99968415,0.43894252,0.047374144,0.9996129,0.4382138,0.05067494,0.027007632,0.3370605,0.37385568,9.669973,0.45642868,-3.1293776,0.9999368,0.43157312,0.041911595,0.2068507,0.96096593,-0.95031995,13.248801,0.00089722377,0.14757524,0.9998157,0.4537557,0.044824716,0.99972314,0.45181057,0.048167598,0.037566613,0.37519872,0.39064533,9.704427,0.5021513,-3.2590714,0.99993896,0.43915612,0.037002284,0.361161,0.03251320505142212,37293.029284238815,822000
-3.437097e-05,0.1303519,0.99990916,0.45061943,0.051064376,0.9998363,0.4509802,0.05123432,0.02500999,0.4042236,0.36278558,11.623224,0.52549475,-3.0858324,0.99999106,0.43702307,0.04369545,0.24547003,2.2836673,-2.2299979,19.894522,-0.0025022356,0.12702899,0.9996221,0.4785803,0.045218512,0.9994214,0.48133937,0.046034027,0.03550587,0.3548566,0.3594735,8.91234,0.73960704,-3.2044823,0.9998653,0.46444812,0.038997393,0.36255786,0.032474563598632815,37325.50387620926,823000
0.00079113815,0.1757202,0.9997534,0.4276056,0.038643032,0.9996806,0.4293276,0.03998722,0.024198681,0.35631567,0.4092271,9.314653,0.19514143,-3.2154377,0.9999099,0.41880295,0.038588893,0.20386684,1.8243154,-1.3431047,15.959795,0.0005670319,0.16772233,0.9996856,0.4129388,0.044299044,0.9995782,0.4143907,0.045549776,0.033339866,0.38676274,0.3783996,9.589484,0.17788824,-3.1465135,0.9999316,0.40355492,0.04122888,0.4033954,0.03250276565551758,37358.00667619705,824000
-0.0013616553,0.16523977,0.9995961,0.37866503,0.03519626,0.9994925,0.3835184,0.038802676,0.024338968,0.29812175,0.3824515,8.705612,-0.21035846,-3.33067,0.9998343,0.3709046,0.03453388,0.19884953,0.9974329,-1.425341,13.771354,6.8002e-05,0.16168548,0.9996408,0.46942493,0.04933826,0.9995331,0.47248107,0.055544883,0.041708227,0.35908282,0.38317475,8.694745,0.7710334,-3.0004408,0.9998325,0.4624582,0.047405962,0.33572465,0.032457112073898314,37390.46382212639,825000
-0.0012242139,0.14771365,0.9997112,0.44224024,0.042238735,0.9995453,0.44600534,0.04575994,0.023999855,0.3040201,0.35785246,11.183333,0.47265673,-3.187874,0.99998605,0.4358904,0.039624605,0.2506268,1.4150196,-1.4791821,18.88705,-0.0003224136,0.1455395,0.999679,0.44138548,0.041046456,0.9995947,0.44517308,0.042766664,0.029245187,0.37047857,0.37023473,9.21809,0.49719673,-3.2941167,0.9999008,0.42968103,0.03577357,0.3873765,0.03251226258277893,37422.97611618042,826000
-8.927517e-05,0.12664945,0.9997129,0.4593451,0.049913775,0.99956113,0.45866418,0.050436784,0.027748924,0.3659708,0.3704662,9.363965,0.5246782,-3.108282,0.9999143,0.4423418,0.042766917,0.23915495,1.2053609,-1.7291641,13.808891,0.00014865387,0.13299185,0.9998449,0.44656467,0.049389064,0.99953073,0.44491887,0.048511147,0.032317802,0.36696315,0.37350765,9.106227,0.43901274,-3.1438797,0.999889,0.43346664,0.041333117,0.45465064,0.032489415645599366,37455.465561151505,827000
-0.00018331525,0.1297454,0.9997841,0.43833217,0.046771158,0.9996424,0.43789408,0.048990913,0.026248071,0.3448006,0.35972053,9.447783,0.3794565,-3.081704,0.9999211,0.42502543,0.043868292,0.28074148,2.0086513,-2.4381478,23.287855,0.000107343105,0.13992421,0.999874,0.47191676,0.04646159,0.99965966,0.47090858,0.044957343,0.028558116,0.38473704,0.36691213,9.545726,0.8098817,-3.183036,0.9999285,0.46160898,0.03980912,0.35083932,0.032452217578887936,37487.91780757904,828000
0.0008199966,0.1245049,0.9997404,0.46177527,0.045246903,0.9996525,0.46024394,0.046236396,0.027358636,0.3596533,0.35542306,11.184262,0.64485455,-3.163662,0.99998605,0.44731036,0.040556323,0.22747245,1.2540637,-1.1254494,15.589438,-0.0015433956,0.13994382,0.99974567,0.41982052,0.04241854,0.9996151,0.42044592,0.04683427,0.030867329,0.35546494,0.3966725,9.197368,0.2021987,-3.1100435,0.9998987,0.40251008,0.042694867,0.45047456,0.032478599786758426,37520.39643931389,829000
0.0021711641,0.12591717,0.9998541,0.45654044,0.04510715,0.999627,0.45410624,0.04786928,0.023270637,0.32323813,0.36603457,10.356342,0.57888085,-3.159541,0.9999682,0.44519502,0.04071698,0.16848333,1.2197902,-0.9892928,11.868312,0.0012449437,0.13322468,0.99963963,0.4540575,0.041079212,0.99952114,0.45209795,0.043386593,0.02627497,0.36014342,0.38385627,9.7769375,0.70485705,-3.2495418,0.99994326,0.44809732,0.037343357,0.36775786,0.03251347732543945,37552.90995001793,830000
0.0011298894,0.13863496,0.99989986,0.4622642,0.03560433,0.99987864,0.4627571,0.03917598,0.027251236,0.36995643,0.37885424,11.81276,0.60942674,-3.2414598,0.9999926,0.4504457,0.037634984,0.15006499,1.5256813,-2.1561844,19.639664,-0.0006200116,0.1487928,0.9997265,0.44107828,0.04077056,0.99956685,0.44331872,0.04524489,0.028017215,0.39040047,0.37168685,9.152971,0.42121038,-3.1366642,0.99989414,0.4315524,0.04161997,0.32352942,0.03251398015022278,37585.423959970474,831000
0.0012670741,0.120856814,0.99976844,0.48451278,0.046263844,0.9996369,0.481295,0.04858172,0.027149606,0.30370164,0.36602566,10.144081,0.82001734,-3.2174728,0.99996066,0.46878433,0.03851346,0.21523865,1.9260685,-3.1044838,21.390024,0.00026861415,0.13333917,0.9998317,0.47422287,0.046926286,0.9997029,0.47153115,0.048553053,0.040589835,0.40030628,0.40726206,10.427541,0.6515217,-3.2074404,0.99997044,0.45922825,0.038886685,0.32952517,0.032518722057342526,37617.942709207535,832000
-0.001797379,0.13303122,0.9997695,0.45391527,0.042778358,0.99962497,0.45537218,0.044436302,0.027077433,0.3625576,0.3499558,8.971005,0.6151816,-3.129467,0.9998729,0.44728813,0.041908,0.21686491,2.1566048,-1.9202536,21.49348,-0.00056944083,0.13468467,0.9997702,0.46361604,0.04444271,0.99959767,0.4637424,0.045940936,0.037606634,0.38503325,0.3659638,9.553765,0.6922559,-3.2617755,0.9999291,0.45398864,0.036906052,0.34568378,0.0325036940574646,37650.44642615318,833000
-0.0020543672,0.12646806,0.99970275,0.44083983,0.04295766,0.9993586,0.44292986,0.045480482,0.030024234,0.35500878,0.34753847,8.935632,0.41442695,-3.1920688,0.9998684,0.42638692,0.03946528,0.23211463,2.854115,-2.97649,28.875692,-0.0009099605,0.15649535,0.9998101,0.43609437,0.041981753,0.9995966,0.43782252,0.043996997,0.029935902,0.36361519,0.37739003,9.392198,0.53048587,-3.280526,0.9999167,0.43243694,0.03624534,0.2933182,0.032523171186447146,37682.96962380409,834000
-0.00095212925,0.12500493,0.99981284,0.45279405,0.037365012,0.9996489,0.4551934,0.040885348,0.022987727,0.333566,0.35119113,9.304283,0.51282686,-3.2738016,0.9999089,0.44268543,0.03648097,0.19205937,1.1425581,-1.1935632,14.293585,0.0001832688,0.12233924,0.9997577,0.40064812,0.03754134,0.99966717,0.4004377,0.043510772,0.03303662,0.35621026,0.36598626,9.381302,0.15976457,-3.3007822,0.9999157,0.38903317,0.035544366,0.3768753,0.03253652501106262,37715.506185531616,835000
-0.00120853,0.15040605,0.9997234,0.4460267,0.039514758,0.9995153,0.4465837,0.03783001,0.033571992,0.3460809,0.39068085,9.41746,0.40841293,-3.387919,0.9999187,0.43624145,0.03267517,0.20588744,1.3691512,-1.7279686,16.947845,-0.0011176298,0.13307893,0.9997075,0.4571398,0.037523545,0.99949956,0.45685154,0.03728173,0.02909812,0.39959833,0.36793444,8.9874115,0.6100857,-3.3679976,0.99987507,0.44171187,0.03331073,0.35115588,0.032489788055419924,37747.99600291252,836000
0.0021751449,0.14414954,0.99985564,0.42130747,0.037093986,0.99956435,0.42154384,0.042306457,0.028005403,0.35257125,0.36462408,10.387562,0.33346674,-3.241067,0.99996924,0.40956268,0.037649214,0.28759688,2.4790785,-2.6912997,23.378277,0.00024668162,0.18092248,0.9998503,0.43733406,0.036152005,0.9996707,0.4402579,0.040394623,0.032864794,0.3685111,0.42132792,10.205589,0.30581388,-3.3690836,0.99996305,0.43330297,0.033275776,0.32822147,0.032548109769821164,37780.54414391518,837000
0.00031608026,0.15752225,0.99968594,0.4778935,0.041307364,0.99948394,0.48000187,0.043789975,0.026532918,0.31391123,0.3633196,10.922921,0.7645752,-3.1709316,0.999982,0.46806344,0.040274393,0.2329835,1.8255911,-2.5192373,19.94914,0.0018828101,0.15150796,0.9997228,0.44498202,0.040378407,0.999624,0.4456941,0.04426482,0.022459159,0.36788377,0.35419226,9.266493,0.5987701,-3.1977599,0.99990547,0.43836957,0.039250113,0.35195956,0.03244200849533081,37812.986181497574,838000
0.0013957071,0.13312578,0.9996856,0.48817778,0.04610823,0.99954766,0.48531497,0.045768388,0.030907065,0.34922808,0.3563675,8.964776,0.80046827,-3.2118762,0.9998722,0.474066,0.03872124,0.25343007,1.4512161,-1.3350395,17.970236,0.0009996879,0.13111034,0.99978113,0.46444988,0.050353117,0.99963963,0.4617874,0.052709643,0.03286422,0.36263463,0.36778182,9.45016,0.571365,-3.0862758,0.9999213,0.44878823,0.043676928,0.391347,0.032465154886245726,37845.45136475563,839000
0.00026755413,0.14989667,0.99978566,0.44978085,0.041852247,0.9997081,0.44998974,0.041368503,0.029816091,0.37461853,0.38948956,9.536995,0.5260616,-3.2937706,0.9999279,0.44581923,0.035785515,0.33992177,4.078412,-2.3608131,30.07464,-0.0006556297,0.1392455,0.99983394,0.4759427,0.042285256,0.9996744,0.47676438,0.042575557,0.03895779,0.3849141,0.38862702,10.125982,0.9931755,-3.2864933,0.99995995,0.4653573,0.036037467,0.36960158,0.03249491024017334,37877.946294784546,840000
0.00043453148,0.13355124,0.9996776,0.4404462,0.041367207,0.9996017,0.4425009,0.043373466,0.026087735,0.33004373,0.36092252,9.266373,0.46851537,-3.2617285,0.99990547,0.43150806,0.03690772,0.24097618,6.4783525,-5.1263814,46.584873,-0.00054773747,0.17510681,0.99979615,0.45080206,0.052567184,0.9995448,0.454292,0.05309467,0.03166984,0.36898404,0.40618274,12.419969,0.49695268,-3.0493147,0.99999595,0.4492576,0.045247067,0.3500436,0.032511582136154175,37910.45790576935,841000
0.000892458,0.12085338,0.9995553,0.41256234,0.045571826,0.99940777,0.40632892,0.044390015,0.029236,0.3166558,0.37523538,8.905496,0.10899486,-3.3095067,0.99986434,0.40026847,0.035246488,0.23232336,1.4696987,-1.3621194,14.833035,0.0008561311,0.12489269,0.999645,0.46242213,0.041693132,0.9995341,0.45703357,0.042069998,0.036123544,0.36358452,0.38588402,9.199964,0.6049528,-3.3377607,0.9998989,0.45589572,0.03429825,0.3714815,0.03250359201431274,37942.96152305603,842000
-0.00041489606,0.1274269,0.9997798,0.44976017,0.0429209,0.9996158,0.4470132,0.04427006,0.025884936,0.35594293,0.37511227,10.370076,0.47320947,-3.1748517,0.99996865,0.43872175,0.040123146,0.23183,1.5127918,-1.6052366,16.828938,6.6742476e-05,0.115863085,0.9997328,0.4835592,0.04632055,0.99953526,0.48017377,0.047788594,0.032822594,0.32848668,0.35931298,10.155323,0.743289,-3.1065192,0.99996114,0.46621728,0.042839147,0.41365412,0.03253093838691711,37975.49249434471,843000
0.00041132444,0.12958692,0.9997896,0.4571312,0.03465661,0.9994599,0.4563194,0.038125455,0.028513618,0.33640707,0.3557591,9.254525,0.65590537,-3.3710732,0.9999043,0.4459126,0.03321183,0.27678776,1.2941034,-1.3825015,16.775915,4.7399517e-05,0.1375753,0.9998418,0.5021303,0.041547474,0.9996259,0.50326264,0.043256268,0.031555217,0.3812185,0.35622498,10.120764,1.0421003,-3.1812525,0.9999597,0.49298498,0.03987735,0.3021425,0.03246197032928467,38007.954488277435,844000
-0.0009933407,0.14314131,0.9996247,0.42350584,0.03230319,0.9994786,0.424323,0.035413012,0.029684346,0.32251573,0.37446842,8.899414,0.259337,-3.3682902,0.9998635,0.41115865,0.03330131,0.25072408,3.997033,-4.777367,33.745106,0.0006291624,0.1301368,0.9998524,0.4537998,0.033836264,0.999669,0.45307985,0.037186235,0.03083046,0.39161667,0.35875002,9.682393,0.56545085,-3.5083885,0.99993765,0.43904266,0.029074492,0.43706906,0.032567603588104246,38040.52212238312,845000
-0.0006988294,0.16974843,0.9999223,0.4001467,0.039054498,0.9998163,0.40541863,0.046347532,0.024308672,0.3547756,0.39805084,10.194251,-0.074488655,-3.1576118,0.99996257,0.3933903,0.040792394,0.20236006,1.0774187,-0.91251105,13.576792,0.0013185524,0.17051552,0.9997735,0.4661777,0.038599223,0.999617,0.46952003,0.045826714,0.04187305,0.42339373,0.36744452,9.112342,0.584382,-3.1683092,0.99988973,0.4584837,0.040375877,0.31805956,0.03246894025802612,38072.99108672142,846000
0.00046376168,0.12614222,0.9998294,0.49549437,0.045636225,0.9996655,0.49467516,0.045303635,0.029987013,0.33159316,0.32671195,10.829056,1.0700225,-3.2852092,0.9999802,0.48704225,0.0360821,0.17119487,1.6107907,-1.347519,17.334667,-0.0007605587,0.14379016,0.99981964,0.4942259,0.041050036,0.9996598,0.49478152,0.03987971,0.03859041,0.38013938,0.38161707,9.678751,0.91490406,-3.3304443,0.9999374,0.48100272,0.03454141,0.36248153,0.03251134395599365,38105.50245594978,847000
0.0015877394,0.1266381,0.9997286,0.4320484,0.03922888,0.99958235,0.4283918,0.04231637,0.030583864,0.3713873,0.36923152,9.002441,0.35266674,-3.3686793,0.99987686,0.41426954,0.033288784,0.21540071,1.6943959,-1.5974611,16.289677,-0.0014895797,0.116451286,0.9996333,0.42682457,0.03846808,0.9994842,0.42718887,0.041115575,0.035999328,0.35910636,0.3460121,9.394081,0.35122117,-3.310759,0.9999168,0.41198072,0.035203926,0.34335986,0.03252884197235108,38138.031324625015,848000
-1.2373537e-05,0.12845571,0.9997771,0.45715156,0.04057206,0.99972373,0.45671555,0.043726392,0.032225925,0.3685994,0.38236275,9.770574,0.4498159,-3.214272,0.9999429,0.44688836,0.03863216,0.22122425,1.0834767,-1.27379,14.503646,-0.001249199,0.12244674,0.99975055,0.48318014,0.041381408,0.99964666,0.48273137,0.04234035,0.035338037,0.35278267,0.34118477,9.733028,0.95929444,-3.2723114,0.99994075,0.47252616,0.036533378,0.37715483,0.03249347257614136,38170.52482295036,849000
-0.0005072481,0.13513665,0.99971503,0.45678997,0.044686247,0.99963176,0.45810544,0.046131972,0.024338681,0.32227018,0.35510737,9.079271,0.4985651,-3.195704,0.99988604,0.44296867,0.039327707,0.18592994,3.7786262,-4.017553,30.773466,0.00048414053,0.14490004,0.99982965,0.45825472,0.041563913,0.99968916,0.45825872,0.043128587,0.041356333,0.38403964,0.39236027,9.412217,0.53220695,-3.2730799,0.9999182,0.45388624,0.036506344,0.40844256,0.03250422716140747,38203.02907848358,850000
-0.0005618158,0.13505092,0.9996345,0.45573026,0.039351378,0.9996103,0.45762104,0.044311803,0.033571623,0.35611176,0.35884777,9.430418,0.60106426,-3.263716,0.9999198,0.44452173,0.03683714,0.20084263,3.4230783,-2.6341364,31.564608,0.00092274236,0.13386248,0.99964345,0.48767963,0.039208937,0.9995059,0.48864782,0.044255458,0.03861954,0.34987086,0.36748418,9.039727,0.84402144,-3.29015,0.9998814,0.4798785,0.035910655,0.40089428,0.6510956943035126,38854.12480044365,851000
0.0006978467,0.16119051,0.9998436,0.45784244,0.040315043,0.9996851,0.45912254,0.042397052,0.026102956,0.32253218,0.37624803,10.139244,0.5491953,-3.2690678,0.99996054,0.4500393,0.036647726,0.19715706,1.3863046,-1.5901322,15.951688,0.0015917725,0.14712176,0.99987125,0.4537057,0.039121747,0.9997006,0.45421255,0.03939681,0.036675077,0.340782,0.3766025,10.270435,0.729287,-3.2283309,0.9999653,0.45065308,0.038113393,0.38218096,0.032294376373291016,38886.419201374054,852000
-0.001247579,0.15711242,0.9998138,0.44177842,0.04520596,0.9997485,0.44080114,0.048368357,0.028827935,0.3594768,0.3844725,9.804155,0.2860734,-3.1250737,0.9999448,0.42983103,0.04208476,0.18925905,1.1762753,-0.77229637,13.8466625,0.0011392797,0.15462688,0.9997441,0.42930815,0.038704187,0.9996089,0.4260326,0.041595142,0.037082836,0.37177956,0.4094989,9.357279,0.16547869,-3.2046618,0.9999137,0.41854116,0.038990665,0.42973807,0.03294046950340271,38919.3597009182,853000
0.00011194068,0.13047592,0.99976295,0.4830167,0.04236518,0.9997093,0.48143178,0.04413289,0.028366994,0.31796262,0.3556278,9.276151,0.66797036,-3.2105093,0.9999064,0.4679536,0.03877215,0.25552455,1.8144641,-1.5756378,14.93206,-0.00018711496,0.13397403,0.9996806,0.48429844,0.046664536,0.99951315,0.48366073,0.047728904,0.030061038,0.3556949,0.35691044,9.349106,0.89031124,-3.2333233,0.999913,0.47476512,0.037930783,0.33450258,0.03311448860168457,38952.47421836853,854000
-0.0005129163,0.155381,0.9998987,0.4465928,0.044311494,0.9997865,0.45225418,0.048649285,0.026217524,0.37535396,0.35872588,9.16861,0.5602325,-3.245549,0.9998957,0.4430115,0.037487157,0.32331133,1.3961126,-1.0615289,16.136599,0.0009111931,0.17080794,0.9997926,0.4599383,0.0405634,0.99955934,0.46616352,0.043960158,0.03039367,0.35813105,0.38373664,9.212518,0.6858588,-3.1864328,0.9999002,0.4522922,0.039679483,0.3297199,0.03322223877906799,38985.69648814201,855000
0.0016808747,0.13391152,0.99974054,0.47708797,0.039813824,0.9996071,0.4740292,0.038008094,0.02850188,0.30217728,0.35753077,9.128297,0.8560314,-3.4272974,0.9998914,0.4694976,0.03145316,0.20656908,5.4864297,-6.403536,46.383484,0.0016930285,0.12827164,0.99986184,0.45283252,0.041273016,0.99980927,0.45075542,0.043594982,0.040855564,0.3779509,0.38504076,9.642194,0.6592519,-3.2413192,0.99993503,0.44423634,0.037640076,0.34486508,0.033201665639877316,39018.89818429947,856000
